opcod,species,nind,biomass
13152,LOT,55,13068.320103617776
13152,PER,7,319.36762863002417
13152,PES,1,17.535350710140243
13152,PSR,6,17.733528742278367
13152,ROT,2,1.1391118723696136
13152,TAN,18,8394.524685446699
13152,VAN,28,917.2289130261714
13153,ABH,19,16.729213030413803
13153,ABL,35,265.5054516451569
13153,ANG,4,19635.19560473726
13153,BAF,12,18643.90459945966
13153,BOU,66,76.88685702297303
13153,BRB,2,44.242610485756174
13153,BRE,1,1281.1747632104816
13153,BRO,15,8419.011490546625
13153,CAS,32,2494.406015983956
13153,CHA,15,75.84217959448858
13153,CHE,41,10752.718987410823
13153,GAR,147,3352.040860376747
13153,GOU,198,1689.9064631582576
13153,LOF,134,400.8767083206101
13153,LOT,29,9920.593101995242
13153,PER,22,643.5194823199147
13153,PES,1,9.828845852951789
13153,PSR,7,36.72328497460603
13153,ROT,1,3.568633972156637
13153,SIL,1,493.62890155231923
13153,TAN,9,1498.291386752555
13153,VAN,35,1405.3108598118963
13154,ABL,13,300.28794755528065
13154,ANG,2,5758.961955903297
13154,BAF,14,26549.564826822614
13154,BOU,30,55.968110518475044
13154,BRB,10,670.1266449554275
13154,BRO,8,3662.423640702676
13154,CAS,14,1452.5207402836027
13154,CCO,2,735.0399180050342
13154,CHA,4,6.888179420390733
13154,CHE,28,7641.908202549128
13154,GAR,357,4588.752490296681
13154,GOU,184,1036.6368707436745
13154,HOT,1,1330.9475748824493
13154,LOF,40,102.24386920462841
13154,LOR,1,8.918198135931503
13154,LOT,32,11718.272143363485
13154,PER,11,339.43039533318307
13154,PES,8,140.77666134727994
13154,ROT,1,53.324587766958196
13154,SIL,1,259.94940934302764
13154,TAN,6,1385.1883720521996
13154,VAN,34,1127.3905100746997
13155,ABL,5,88.66498531029963
13155,ANG,1,2918.669136019772
13155,BAF,12,23967.061330807155
13155,BOU,133,200.97427949080452
13155,BRB,3,7.485534261150314
13155,BRO,4,3844.9422139330986
13155,CAS,11,1029.3610679818416
13155,CCO,4,2926.401233440729
13155,CHA,5,20.561480869875492
13155,CHE,16,8665.871890970497
13155,EPI,1,0.8900397855243591
13155,GAR,324,2807.556025723207
13155,GOU,154,1042.5936764886521
13155,HOT,3,3993.835785316055
13155,LOF,171,1229.1255357829048
13155,LOT,39,10790.175230290135
13155,PER,36,987.440619290816
13155,PES,29,309.7721469844645
13155,PSR,19,14.175554448185027
13155,ROT,8,454.5095372428265
13155,TAN,16,987.0038498865295
13155,VAN,4,169.2836214160656
13156,ANG,5,16035.985833384624
13156,BAF,13,22647.675849566036
13156,BOU,4,6.01195369041285
13156,BRE,2,2199.3019171006736
13156,BRO,16,2061.734030633916
13156,CAS,5,672.4018142755783
13156,CCO,2,1162.1664896559441
13156,CHA,5,45.227045141754225
13156,CHE,13,5511.906809274827
13156,GAR,30,631.5617442159246
13156,GOU,56,303.58194081310677
13156,HOT,3,4836.411186783447
13156,LOF,100,400.88302544329497
13156,LOT,27,4709.687785000349
13156,PER,2,156.75911295042613
13156,PES,6,60.98439624177517
13156,ROT,1,8.918198135931503
13156,SAN,3,9306.976097168666
13156,TAN,14,1186.5737448618142
13156,VAN,4,264.76765075168595
13157,ANG,5,12403.24708883039
13157,BAF,8,12766.219111533006
13157,BOU,1,1.981571383453888
13157,BRB,3,114.55021519733754
13157,BRE,2,2305.1567883560447
13157,BRO,9,1121.8144949210866
13157,CAS,1,110.3000830782996
13157,CHA,1,6.5283979524268
13157,CHE,13,4519.918843013076
13157,GAR,5,39.71301752702646
13157,GOU,60,552.3556146795702
13157,HOT,1,1356.3126307767068
13157,LOF,92,345.12188842900946
13157,LOT,9,3401.4277829009347
13157,PES,1,9.828845852951789
13157,ROT,5,163.11152838471145
13157,TAN,3,195.01830537198825
13157,VAN,7,465.92306528064375
13158,ANG,2,6072.510175234602
13158,BAF,5,6584.088479012572
13158,BOU,9,15.260929898705399
13158,BRB,1,29.148948462260417
13158,BRE,4,6640.105107881824
13158,BRO,5,1822.1748118364185
13158,CAS,5,420.5201109811714
13158,CCO,1,3.730033608584371
13158,CHA,4,52.269412244424885
13158,CHE,23,7120.196892772628
13158,GAR,25,1221.5973542905442
13158,GOU,60,631.4335068179829
13158,GRE,2,59.4997649206918
13158,LOF,10,26.740021201986444
13158,LOT,18,8940.883158459097
13158,PER,6,261.28455814896864
13158,PES,2,28.195479670160935
13158,PSR,5,43.490416910455565
13158,ROT,1,39.22441859262232
13158,SAN,2,5205.147230243687
13158,TAN,2,220.4184736368776
13158,VAN,32,1873.0127066776026
13161,ABL,1,1.4056562020524799
13161,ANG,2,3150.4432837137647
13161,BAF,22,37112.51231992389
13161,BOU,170,154.38797799892856
13161,BRB,6,57.35655873785265
13161,BRE,1,1289.3821011611012
13161,BRO,4,1984.7366341725951
13161,CAS,1,141.35185475874152
13161,CHE,103,11986.482520713276
13161,GAR,89,1976.9567483112185
13161,GOU,321,2660.3128364332097
13161,GRE,2,35.92001416634385
13161,HOT,4,4469.099781323332
13161,LOF,298,346.16295510816076
13161,LOT,17,4906.611995833927
13161,PER,41,348.76249553962936
13161,PES,8,121.24677826610858
13161,PSR,15,36.46909388606485
13161,ROT,1,39.22441859262232
13161,SAN,1,2834.193892718141
13161,TAN,1,240.75361699786313
13161,VAN,68,2314.737792684552
13162,ABL,1,13.698618525423939
13162,ANG,7,8974.400819114708
13162,BAF,11,15756.318292092843
13162,BOU,10,18.22731019072874
13162,BRB,2,4.611146406788435
13162,BRE,17,82.92881571653011
13162,CAS,7,775.3819338916808
13162,CHA,1,1.4056562020524799
13162,CHE,34,8752.82339582113
13162,GAR,220,5955.729912536577
13162,GOU,240,1550.1875796022655
13162,GRE,4,58.87800809858431
13162,HOT,4,3876.2092106669697
13162,LOF,73,406.7325567081047
13162,LOT,40,10726.13867320978
13162,PER,6,369.677318304149
13162,PES,2,12.856129165235782
13162,ROT,3,14.812180136293197
13162,SAN,1,111.89164495916025
13162,TAN,4,1089.0201269550253
13162,VAN,89,2161.1220187047898
13163,ABL,1,19.948910207620457
13163,ANG,1,4546.9215812743505
13163,BAF,16,27391.70408331484
13163,BOU,1,2.4422959465103147
13163,BRB,1,15.32568292110017
13163,BRO,1,1797.032306902142
13163,CAS,45,5260.12855721196
13163,CHE,19,8278.082011218354
13163,GAR,192,5229.371773353063
13163,GOU,182,1729.7581554628116
13163,HOT,7,6521.4986691808535
13163,LOF,39,132.19505752982687
13163,LOT,62,13811.834145721714
13163,PER,11,379.8383454507284
13163,PES,2,29.016886925109063
13163,ROT,1,207.66783934027686
13163,TAN,1,62.57563818691811
13163,VAN,29,476.6985451837358
13260,CHA,84,326.4792692367232
13260,CHE,22,6011.315554126946
13260,LOF,20,326.5068744018922
13260,TRF,39,1056.6616951162482
13260,VAN,15,1567.658023019956
13261,CHA,171,794.4743577360834
13261,CHE,10,1873.35814674973
13261,LOF,17,190.9784213172087
13261,TRF,20,966.3069996857259
13261,VAN,19,1494.5124584473112
13262,CHA,95,408.62222010930367
13262,CHE,9,2579.4793302463077
13262,GAR,1,24.25750938253339
13262,LOF,20,274.21167194652094
13262,TRF,35,1828.790562502909
13262,VAI,1,4.802148966332544
13262,VAN,28,1999.872316462827
13263,CHA,76,366.77519916614824
13263,CHE,20,2680.37496330666
13263,GAR,2,17.836396271863006
13263,LOF,16,273.8401413814722
13263,PER,1,292.143182922583
13263,TRF,34,234.2939860306698
13263,VAN,65,4033.6112760743254
13264,CHA,740,3028.070158083448
13264,CHE,9,2108.1892202141653
13264,LOF,41,616.4009403437785
13264,TRF,17,542.0439596948046
13264,VAN,60,2333.51058108093
13265,CHA,84,544.9720298853356
13265,CHE,5,1071.3903974696443
13265,LOF,10,115.62310694558491
13265,TRF,13,850.8292380187833
13265,VAN,20,862.8709729998083
13266,CHA,306,1345.7165758751569
13266,CHE,11,3375.2817451178507
13266,LOF,47,370.2992086337584
13266,TRF,24,839.5899294871033
13266,VAN,50,2429.216858236483
13267,CHA,197,914.5923881949689
13267,CHE,16,3158.9092970756915
13267,LOF,62,760.1807404489793
13267,PCH,1,20.973469892190902
13267,ROT,3,171.75482049665962
13267,TRF,25,1732.209653130368
13267,VAN,23,815.7708061602988
13268,CHA,371,2090.829564004429
13268,CHE,17,2303.051555240504
13268,LOF,9,70.83178673810308
13268,ROT,2,179.168913848596
13268,TRF,35,1864.191633622058
13268,VAN,7,547.9160448548135
13269,ANG,1,8940.355816710415
13269,CHA,369,1664.581019837492
13269,CHE,26,3829.0374456305553
13269,GAR,1,12.930371958061588
13269,GOU,1,33.22260506094248
13269,LOF,163,2070.658230811165
13269,LOR,1,9.828845852951789
13269,TAN,2,81.30775850013731
13269,TRF,46,1402.68248070829
13269,VAN,13,708.0575843147517
13270,CHA,67,410.5034532228729
13270,CHE,32,3575.1358187107317
13270,GAR,1,59.381504140513236
13270,LOF,240,1876.1159278109503
13270,PCH,1,53.324587766958196
13270,PES,2,12.410987233525548
13270,TAN,9,295.07539579332024
13270,TRF,14,1220.7791159523706
13270,VAN,10,453.8589901269845
13271,CHA,62,331.7139161391154
13271,CHE,10,931.9769982831111
13271,GAR,1,104.08547937541884
13271,LOF,314,2291.4227436328342
13271,TRF,36,4066.86400587322
13271,VAN,11,648.1518519735173
13272,CHA,77,396.11725862315075
13272,CHE,15,1591.8802175948938
13272,LOF,147,1793.5756491421484
13272,LPP,32,794.6278772389019
13272,TRF,59,1810.9380870965363
13272,VAN,5,352.5093975568362
13273,CHA,23,155.50200115980232
13273,CHE,9,1083.3476590701375
13273,LOF,93,696.4859309743692
13273,TRF,16,3189.358181347515
13273,VAN,106,6547.051521095828
13274,CHA,46,506.29676556709364
13274,LOF,68,389.6776460839852
13274,TRF,28,5594.273892371786
13275,CAS,1,6.5283979524268
13275,CHA,16,60.16983210492661
13275,CHE,16,2709.8680108615636
13275,GAR,1,27.24397493996175
13275,LOF,45,434.59260513867605
13275,LPP,3,88.63156528018901
13275,ROT,1,63.66538701879958
13275,TRF,33,3495.6449090528386
13275,VAN,611,24000.015577753005
13276,ANG,1,5145.595324052135
13276,CHA,82,391.76607116481887
13276,CHE,5,792.3634093655407
13276,GAR,1,69.30524160457513
13276,LOF,35,426.2958649766927
13276,TRF,39,4141.158286394327
13276,VAN,76,5551.73939765881
13277,CHA,209,1133.367517743556
13277,CHE,1,295.19570876084816
13277,LOF,118,1952.5490650735999
13277,TRF,57,4730.101902705884
13277,VAN,37,2181.015321365642
13278,CHA,74,490.76108380064073
13278,CHE,7,315.12311161358946
13278,GAR,5,142.8251677272951
13278,LOF,113,1262.908214912585
13278,TRF,44,4425.809486612637
13279,ANG,1,1339.3669600538635
13279,CHA,144,1010.7119202898125
13279,CHE,11,1060.384491833154
13279,LOF,64,727.23220087047
13279,TRF,39,2515.223174391501
13279,VAN,5,296.57302222461277
13280,ANG,2,1851.712550658331
13280,CHA,25,180.31669290043146
13280,LOF,432,2861.736016370906
13280,TRF,31,3429.70147454669
13281,ANG,3,11502.94781037205
13281,CHA,69,406.70504021640284
13281,LOF,164,1307.677175337866
13281,TRF,46,7244.745962772951
13282,ANG,4,4920.196955004729
13282,CHA,38,274.1777346406979
13282,LOF,140,1564.2577459705972
13282,TRF,20,3099.9828719247967
13299,CHA,286,3122.3608055851846
13299,CHE,7,741.061676835167
13299,PER,2,122.89315295559383
13299,TRF,272,6181.045247212398
13300,BRO,1,125.18166477749529
13300,CHA,327,1830.8087832119418
13300,CHE,6,584.5704428790854
13300,EPI,1,1.981571383453888
13300,TRF,86,4645.242749476195
13301,CHA,186,1479.3829197919638
13301,CHE,2,107.86726910697672
13301,GAR,4,300.4878042196078
13301,TRF,54,2135.7586028257338
13302,CHA,137,1422.524131140191
13302,CHE,5,291.2799893360596
13302,GAR,7,544.7266724264387
13302,LPP,28,484.74575079400324
13302,TRF,76,2765.590163755998
13303,CHA,128,1208.701170543925
13303,GAR,5,630.655505219185
13303,TRF,81,4101.784510597332
13304,CHA,73,795.1553214612198
13304,CHE,2,213.77073395178954
13304,GAR,4,299.9252057241867
13304,TRF,141,9642.338663792734
13305,CHA,147,1114.6188018536618
13305,EPI,3,0.8957825223581519
13305,LPP,6,174.18686732701244
13305,TAN,1,5.839325175900403
13305,TRF,138,6312.092344721212
13306,CHA,171,1334.9430522847604
13306,TRF,69,4053.259951669253
13307,CHA,128,1344.4715796652713
13307,TRF,50,3318.9622104798395
13308,CHA,154,1055.0562851750494
13308,TRF,59,5227.051158731584
13309,CHA,99,637.4707386787734
13309,CHE,4,519.9231069342302
13309,TRF,99,7258.733315084306
13310,CHA,84,671.2364113448609
13310,GAR,1,92.3686979007363
13310,GOU,1,31.14116422211141
13310,TRF,126,6519.539081781434
13311,CHA,67,737.1268489758321
13311,GAR,6,646.4843719313797
13311,TRF,125,5377.246174365514
13312,CHA,36,316.5675053099225
13312,GAR,7,650.4423238267316
13312,TAN,1,54.30388583142966
13312,TRF,94,4775.817203592616
13312,VAI,1,8.627707612809996
13548,BAF,13,14.38307440997706
13548,BRO,2,612.5997243845827
13548,CHA,15,138.10170638317712
13548,CHE,31,1533.4488691758245
13548,EPI,1,0.10146691657881217
13548,GAR,28,51.764465148604714
13548,GOU,124,1180.9234582545216
13548,HOT,14,14036.494507948924
13548,LOF,6,33.56876804824
13548,SPI,105,314.07531573650596
13548,TAC,1,431.59740136074976
13548,TRF,2,306.72124276250884
13548,VAI,37,120.42121426612583
13548,VAN,23,102.05887250461247
13549,BAF,14,4305.440575218609
13549,BRO,2,243.6722316056493
13549,CHA,13,91.37367571245737
13549,CHE,174,5008.031615467061
13549,EPT,1,0.8287916174806996
13549,GAR,13,1394.561785529402
13549,GOU,192,2534.996919847465
13549,HOT,20,24363.974654003938
13549,OBR,5,1335.0681242654243
13549,PES,3,68.20827607861514
13549,SPI,28,32.0793863751197
13549,TRF,4,652.3573626338609
13549,VAI,44,49.03399937272076
13549,VAN,4,567.8234278904943
13550,BAF,12,2437.8246907118423
13550,BRO,1,143.2304456286514
13550,CHA,23,106.87095368564269
13550,CHE,336,5408.173977084295
13550,GAR,36,626.6575862647568
13550,GOU,247,3299.0119698457784
13550,HOT,3,3112.666349069125
13550,LOF,5,23.509118147340793
13550,OBR,3,132.735486340775
13550,PES,1,7.529104681573404
13550,SPI,181,956.4324474721828
13550,TRF,1,102.56936756998512
13550,VAI,474,260.1947661026105
13550,VAN,41,1042.629493103584
13553,BAF,25,4826.052039332593
13553,BRE,2,1.9115293088271885
13553,CHA,9,54.25560008227612
13553,CHE,51,789.7547534049079
13553,GAR,32,1949.0961499076298
13553,GOU,323,2653.865265506601
13553,HOT,13,9424.72820119256
13553,LOF,3,13.241125689659002
13553,OBR,1,246.13765705748273
13553,SPI,50,152.00376068543565
13553,TAN,1,1240.6626653840533
13553,TRF,2,489.4799542098624
13553,VAI,6,7.672206460151269
13553,VAN,118,3889.081434088839
13554,BAF,18,5302.941822874938
13554,CHA,24,123.03893282600981
13554,CHE,92,2979.866737933052
13554,GAR,5,18.786361911115623
13554,GOU,113,1548.6008004609257
13554,HOT,66,7721.105513745374
13554,LOF,5,17.568512206956456
13554,OBR,7,792.0198668360856
13554,SPI,128,125.3427642621821
13554,TRF,1,175.6035836293564
13554,VAI,80,163.7124712550262
13554,VAN,70,1166.0831107109611
13555,BAF,2,1250.2784269758945
13555,BRO,1,198.1376897521808
13555,CHA,32,185.53154412721364
13555,CHE,71,3435.105490603171
13555,GAR,56,571.2278029106285
13555,GOU,60,807.6163464673359
13555,HOT,2,2032.108620163896
13555,LOF,7,20.28492368712799
13555,OBR,2,424.9822350914449
13555,PER,1,2.697409105401368
13555,SPI,39,173.61579153441113
13555,TRF,4,457.73650152568104
13555,VAI,45,123.13262131913174
13555,VAN,6,146.49806407665872
13557,ABL,1,8.343625516600394
13557,BAF,5,3187.444437870754
13557,BRO,4,578.4354295186841
13557,CHA,27,136.99575222958703
13557,CHE,15,1382.3240830210339
13557,GAR,66,1396.3598291466271
13557,GOU,59,809.5608112725596
13557,HOT,5,4825.704236795461
13557,LOF,2,8.509384043062774
13557,OBR,3,589.9715918602825
13557,PER,1,75.2703994841151
13557,SPI,2,4.855424081621257
13557,TRF,4,766.5351021006229
13557,VAI,1,6.292974511486414
13557,VAN,13,400.01530352368906
13560,BAF,1,360.8181869085352
13560,BRO,2,460.93598388984975
13560,CCO,1,1373.401343712925
13560,CHA,13,111.33263600323407
13560,CHE,90,2013.0283650713595
13560,EPI,7,7.267382939253235
13560,GAR,55,971.0749476256098
13560,GOU,108,592.6776869522695
13560,HOT,4,918.7017852635255
13560,LOF,8,35.34696269303314
13560,PER,2,12.177774396266843
13560,SPI,33,71.11893400563658
13560,TAN,1,933.6765715411818
13560,TRF,3,102.60898945841286
13560,VAI,33,51.252500038693896
13560,VAN,191,2465.5418007086496
13562,BAF,1,232.82639052518468
13562,CHE,1,12.557315063587213
13562,GAR,16,1687.5903874834585
13562,GOU,15,172.58674989082394
13562,HOT,5,4436.410757890234
13562,OBR,1,317.1638643007758
13562,TAC,1,289.1118772347468
13562,TAN,1,1169.9201740583833
13562,TRF,4,622.0623089246495
13562,VAN,6,647.9344527995086
13564,BAF,5,1676.2228971996512
13564,CHA,1,7.269931307057601
13564,CHE,12,350.97906825823407
13564,GAR,13,990.1063807496856
13564,GOU,25,304.2901992370987
13564,HOT,9,7320.556102824113
13564,LOF,1,10.799782503921495
13564,OBR,1,443.55940725526983
13564,PER,1,34.660781538351365
13564,SPI,1,1.2421125483943718
13564,TAN,2,1504.0513835106394
13564,VAN,1,132.206100474448
13579,TRF,55,1965.591119634767
13580,TRF,45,1626.528582057399
13581,TRF,69,2047.1997380596536
13582,TRF,69,1699.8515441619868
13583,TRF,44,1644.9781790964664
13584,TRF,60,1918.1180446694254
13585,TRF,68,1827.6547802670073
13586,TRF,57,2072.2243020033475
13587,TRF,91,2265.125567590644
13588,TRF,83,2272.2037978578455
13596,TRF,53,2277.093295003507
13597,TRF,52,1594.8486205081047
13650,ABL,37,153.39874142184303
13650,ANG,3,18490.92502922562
13650,ASP,1,2.697409105401368
13650,BAF,2,5.5288132591187695
13650,BOU,1,1.981571383453888
13650,BRO,1,389.58697998679855
13650,CHE,44,3331.75097037655
13650,EPI,1,0.7704333710933713
13650,GAR,28,450.38383301923824
13650,GDL,7,3.54404610950738
13650,GKS,7,81.66166424074102
13650,GTN,166,881.2410318695275
13650,HOT,34,55.77864095184198
13650,LOF,1,2.2038742999758774
13650,VAN,61,145.31164367829624
13651,ABL,2,7.771703585832422
13651,ANG,3,19338.045190521567
13651,CHE,55,14708.962577046663
13651,GAR,3,976.1388518531288
13651,GDL,3,2.5827279619214174
13651,GKS,1,29.80322890889116
13651,GTN,101,677.0971383643958
13651,SIL,8,13516.075050134543
13651,SPI,1,1.1653503462591521
13651,VAN,3,7.971109205629084
13652,ANG,1,4433.080132402065
13652,BOU,1,0.6621033104115669
13652,BRO,1,371.4334207266075
13652,CHA,13,51.38202323394932
13652,CHE,145,7489.935217998567
13652,GAR,11,50.43214886636122
13652,GDL,9,5.16153932650354
13652,GKS,18,133.78873072088032
13652,GTN,42,205.05859930772738
13652,HOT,13,19.634623621566472
13652,LOF,3,14.954476676253124
13652,VAN,37,155.77107416831785
13653,ABL,19,26.433301233084467
13653,ANG,3,17953.129160599172
13653,BAF,3,2.682894126385383
13653,BRO,5,547.0850682498299
13653,CHA,18,107.74613696143125
13653,CHE,54,7698.450533102901
13653,EPI,4,3.194717922431729
13653,GAR,39,2787.983094546838
13653,GOU,3,2.261328298985638
13653,HOT,5,8.214278016383746
13653,LOF,3,15.14110304875795
13653,PER,3,389.2931413538656
13653,SIL,1,2904.4743703857393
13653,VAN,23,212.6047398390908
13654,ABL,6,5.997648765003563
13654,ANG,4,15286.524425101945
13654,BAF,1,1.4056562020524799
13654,CHA,21,74.93673876687471
13654,CHE,49,524.1165102932115
13654,EPI,3,1.4605545900842212
13654,GAR,5,837.6417756591594
13654,GOU,8,6.753721659773345
13654,HOT,2,1.3178324966398618
13654,LOF,40,150.55733217934122
13654,PER,1,57.3139356545762
13654,SIL,4,5869.803228825881
13654,VAI,4,0.9119440852191116
13654,VAN,7,11.050462354100478
13655,ANG,3,10818.004102392733
13655,BOU,1,1.5830335938842925
13655,BRO,1,238.0914386526554
13655,CHA,21,90.87006231476477
13655,CHE,38,5497.0696943351495
13655,EPI,33,18.572097199711756
13655,GAR,37,100.03591548134777
13655,GOU,18,32.37791271536193
13655,HOT,2,9.94216494031712
13655,LOF,45,196.33018609992143
13655,VAN,62,188.0635285084539
13656,ABL,4,1.4275075618903874
13656,ANG,1,2066.3683386547814
13656,BAF,2,3.673777370334948
13656,CHA,42,155.7340501804872
13656,CHE,79,2704.2663416754804
13656,EPI,19,13.170716197404753
13656,GAR,73,100.98539306196402
13656,GOU,80,188.74508782407915
13656,HOT,5,8.046033403797882
13656,LOF,19,79.83401709626476
13656,PES,1,22.575498004409976
13656,VAN,2,7.499558071733912
13657,ANG,6,22406.333398250717
13657,ASP,3,16.85779143627341
13657,BAF,4,4.355084216331302
13657,BRO,1,186.6428580189068
13657,CCO,1,4339.6838569571955
13657,CHA,5,7.960167942563086
13657,CHE,102,5916.73728632399
13657,EPI,5,3.45365501200773
13657,GAR,9,7.37736434231496
13657,GOU,21,31.259717301377705
13657,HOT,75,54.62495360971274
13657,LOF,36,121.18019932174253
13657,SIL,3,47.65459186363974
13657,VAI,2,0.8830969133183164
13657,VAN,11,27.0545546091189
13658,ANG,4,16411.26928361496
13658,BRO,2,208.18590004266628
13658,CHE,32,2839.8191972044883
13658,EPI,2,0.8072457155487835
13658,GAR,22,26.18115545884527
13658,GOU,5,6.739275489252088
13658,LOF,23,73.10541093051827
13658,VAN,29,56.16101493531837
13659,ANG,5,14493.848666695252
13659,BRO,5,324.550562420043
13659,CHA,2,13.633721713392848
13659,CHE,139,5385.158166515374
13659,GAR,17,176.55741097304767
13659,GOU,8,5.837234686306237
13659,LOF,66,157.30006764236487
13659,PER,2,73.83268962556662
13659,SIL,2,94.8037911011383
13659,VAN,9,98.55547043372528
13660,ANG,11,38972.061486058374
13660,BAF,2,1.599224988574071
13660,BOU,6,4.917121442064767
13660,BRO,1,200.49214566973606
13660,CHE,99,3981.061646128232
13660,EPI,2,1.633479483813141
13660,GAR,7,54.88152077504397
13660,GOU,12,8.642742418777269
13660,GRE,2,8.507007895615097
13660,LOF,12,46.70499182110744
13660,PER,3,216.8831235309239
13660,SIL,2,139.21420202111867
13660,VAI,2,0.5416031820998279
13660,VAN,10,22.489896599915387
13661,ABL,192,352.9621981293128
13661,ANG,8,22806.36977738404
13661,BAF,13,15.683019561655303
13661,BOU,13,8.232954029065027
13661,BRO,11,8442.151326969855
13661,CHE,119,5660.6169029927305
13661,GAR,41,727.6633022693287
13661,GOU,9,46.864546223593564
13661,HOT,1,292.143182922583
13661,LOF,5,24.493050856099707
13661,PER,5,485.67538131744163
13661,SIL,3,13.097623931234452
13661,TRF,1,150.91209493707203
13661,VAI,1,0.6119899605103116
13661,VAN,32,89.2185172381556
13662,ABL,57,29.576159108047158
13662,ANG,6,19142.59794897256
13662,BAF,73,119.64124311904924
13662,BOU,2,1.5436858176666006
13662,BRE,1,0.21728623029666846
13662,BRO,2,176.08495265512178
13662,CHA,1,10.799782503921495
13662,CHE,306,1964.4848246956703
13662,EPI,3,2.281132932728883
13662,GAR,124,492.6462608370672
13662,GOU,41,378.93567069621645
13662,HOT,1,2.4422959465103147
13662,LOF,11,24.285753691762483
13662,TRF,1,9.21516963277736
13662,VAI,2,5.599875264900927
13662,VAN,33,128.16711656519448
13663,ABL,9,60.00334209594991
13663,ANG,23,53526.16664481204
13663,BAF,3,6.405438713418091
13663,BOU,26,7.643847140871302
13663,BRO,6,832.7275586706711
13663,CHE,154,9239.761296475019
13663,EPI,2,0.5244218046597142
13663,GAR,66,2124.2608238959865
13663,GOU,28,217.75182014217827
13663,GRE,4,77.78924975209713
13663,LOF,4,23.748719916537503
13663,PER,27,2107.984194853586
13663,PES,29,324.0152449340832
13663,TRF,2,273.8827041946383
13663,VAI,10,27.618955191125263
13663,VAN,71,196.5139343252477
13666,ABL,3,1.6230941744135203
13666,ANG,23,51467.22073780486
13666,BAF,3,5.560694110818038
13666,BOU,21,21.873567128379676
13666,BRO,8,5023.949387283452
13666,CCO,1,35.39525510464636
13666,CHE,234,8874.632893121317
13666,EPI,1,0.8287916174806996
13666,GAR,47,248.66696980299326
13666,GOU,106,354.1093196923191
13666,GRE,2,27.562021951377936
13666,HOT,1,13.31078216649785
13666,LOF,38,132.87247676946683
13666,PER,20,1142.231315161893
13666,PES,4,33.33355707971566
13666,TAN,4,156.78144249692167
13666,VAI,6,6.383242729313058
13666,VAN,18,95.55559489498253
13667,ABL,7,18.01280685830513
13667,ANG,25,40215.13186600321
13667,BAF,19,27.31224751544982
13667,BOU,1,0.24259890425901817
13667,BRO,11,1784.4266891082452
13667,CHA,1,1.0214895233028294
13667,CHE,451,5304.487624413251
13667,EPI,1,1.0214895233028294
13667,GAR,90,89.3116318749089
13667,GOU,21,116.277393081788
13667,GRE,1,30.46727634928001
13667,LOF,93,291.7064311824663
13667,PES,5,49.488912646517704
13667,TAN,2,14.757523311831907
13667,VAI,21,55.02503787469268
13667,VAN,28,89.04115849049869
13669,ABL,1,8.343625516600394
13669,ANG,32,55570.560964694145
13669,BAF,1,0.8900397855243591
13669,BRO,7,992.3789813085197
13669,CHA,3,21.87800818659314
13669,CHE,22,3478.079445897872
13669,EPI,2,2.7278469762855897
13669,GAR,7,411.09082813801103
13669,GOU,1,4.802148966332544
13669,LOF,3,11.42602060578713
13669,PER,12,689.3353690340355
13669,PES,1,10.799782503921495
13669,TRF,2,6.479237095420107
13669,VAI,14,21.96142588528685
13669,VAN,47,367.70529971315705
13673,ABL,7,64.28210303522957
13673,ANG,42,88905.38601898347
13673,BAF,1,5.839325175900403
13673,BRO,3,2126.2283028261804
13673,CHA,1,6.769650329058175
13673,CHE,26,8182.903631292066
13673,EPI,2,1.6770881290875632
13673,GAR,19,954.3183589381432
13673,GOU,3,17.81658649325687
13673,GRE,2,58.45299438688555
13673,PER,8,1323.5445688624875
13673,PES,1,17.535350710140243
13673,ROT,1,389.58697998679855
13673,TRF,1,121.76519696984023
13673,VAI,1,1.5830335938842925
13673,VAN,2,51.96599061622939
13674,ANG,3,3996.6948169395587
13674,BRO,3,515.0632965883872
13674,CHE,8,3992.0123072189504
13674,GAR,9,9.334092731178108
13674,GOU,41,90.79831982736718
13674,PER,3,436.408452100437
13674,ROT,1,323.6357442523494
13674,VAN,1,5.839325175900403
13678,ANG,15,20611.580907641648
13678,BAF,1,1050.9217962365783
13678,BRE,1,737.3763422869133
13678,CHE,3,1540.8141516513438
13678,GAR,3,665.6491733003879
13678,LOF,3,31.239947488496192
13678,PER,1,173.44957323799352
13678,TRF,2,125.10213266438801
13679,ABL,41,354.86833862064327
13679,ANG,12,24334.322941036735
13679,BAF,1,0.3635837246071912
13679,BRO,8,1234.7207321109704
13679,CHE,15,8200.50691276303
13679,EPI,3,3.0447231496633216
13679,GAR,12,1965.7800266678323
13679,PER,8,1227.7206320328046
13679,VAN,11,327.099707461642
13765,CHA,46,240.78847934862236
13765,TRF,118,3110.2318836475333
13766,CHA,55,330.4577121640917
13766,TRF,78,2741.604872391825
13767,CHA,61,233.16612995612846
13767,TRF,113,2679.503850633053
13768,CHA,68,562.7365222860583
13768,TRF,192,3594.8288034159145
13769,CHA,40,223.56135578016955
13769,TRF,130,4562.850919540098
13770,CHA,20,178.95936710876097
13770,TRF,46,2675.3939222431086
13771,CHA,25,193.46801766245258
13771,TRF,148,3918.441819123888
13772,CHA,93,476.5890654119667
13772,TRF,101,3872.8843209036263
13773,CHA,23,163.2256763330768
13773,TRF,183,4822.941496027264
